,image_id,width,height,bbox,source
57494,1ecb85340,1024,1024,"[389.0, 583.0, 97.69999999999999, 38.60000000000002]",ethz_1
134157,6bd3f949d,1024,1024,"[957.0, 519.0, 50.0, 75.0]",rres_1
1784,4c02b2f7f,1024,1024,"[471.0, 795.0, 119.0, 65.0]",usask_1
87652,767e515ec,1024,1024,"[17.0, 300.0, 63.0, 53.0]",ethz_1
15499,29f8a1f30,1024,1024,"[690.0, 967.0, 68.0, 57.0]",arvalis_1
53750,461376287,1024,1024,"[616.0, 617.0, 67.0, 52.0]",inrae_1
16037,7f1833df2,1024,1024,"[245.0, 638.0, 66.0, 53.0]",arvalis_1
110536,fa9d798b1,1024,1024,"[205.0, 624.0, 89.0, 82.0]",arvalis_3
137244,4b74f7320,1024,1024,"[770.0, 481.0, 90.0, 77.0]",rres_1
8375,5df7b74dd,1024,1024,"[804.0, 350.0, 86.0, 50.0]",arvalis_1
49827,0e8557b27,1024,1024,"[945, 659, 79, 61]",arvalis_1
112421,bfbe6654b,1024,1024,"[550.0, 186.0, 77.0, 256.0]",arvalis_3
25315,b26aeda3c,1024,1024,"[272.0, 441.0, 56.0, 82.0]",arvalis_1
58245,5aa3b67b7,1024,1024,"[9.0, 676.0, 127.0, 47.0]",ethz_1
99028,70aff3f9e,1024,1024,"[102.0, 689.0, 53.0, 63.0]",ethz_1
19307,ca22dfe75,1024,1024,"[548.0, 306.0, 67.0, 105.0]",arvalis_1
79086,bad10b9c4,1024,1024,"[729.0, 4.0, 71.0, 99.0]",ethz_1
75223,f78c551de,1024,1024,"[26.0, 931.0, 112.0, 60.0]",ethz_1
133137,516218913,1024,1024,"[811.0, 788.0, 65.0, 51.0]",rres_1
28469,d058ee2e2,1024,1024,"[713.0, 534.0, 61.0, 47.0]",arvalis_1
46101,6f10a6f8f,1024,1024,"[2, 614, 94, 77]",arvalis_1
73192,e1c0e82fd,1024,1024,"[947.0, 360.0, 42.0, 113.0]",ethz_1
136517,f54dedb60,1024,1024,"[0.0, 837.0, 65.0, 74.0]",rres_1
122570,28e0fc5e4,1024,1024,"[606.0, 256.0, 82.0, 74.0]",arvalis_3
134616,f355c9fe2,1024,1024,"[775.0, 818.0, 61.0, 55.0]",rres_1
2982,1a13195b8,1024,1024,"[675.0, 821.0, 85.0, 114.0]",usask_1
80847,c0e168cd3,1024,1024,"[521.0, 703.0, 66.0, 45.0]",ethz_1
16299,0f9717e87,1024,1024,"[385.0, 122.0, 67.0, 94.0]",arvalis_1
106945,0b7712f7a,1024,1024,"[923.0, 703.0, 98.0, 115.0]",arvalis_3
56262,48fe9c634,1024,1024,"[993.0, 744.0, 31.0, 116.0]",ethz_1
108422,cf0401699,1024,1024,"[890.0, 325.0, 98.0, 110.0]",arvalis_3
110418,8a7324c84,1024,1024,"[601.0, 215.0, 90.0, 84.0]",arvalis_3
36113,4285f0271,1024,1024,"[857, 290, 101, 85]",arvalis_1
124917,c022ddc42,1024,1024,"[617.0, 394.0, 73.0, 57.0]",rres_1
118425,96e14c7cd,1024,1024,"[604.0, 192.0, 87.0, 87.0]",arvalis_3
100426,faedfa626,1024,1024,"[0.0, 677.0, 69.0, 61.0]",ethz_1
53070,4d12fea62,1024,1024,"[897.0, 860.0, 120.0, 111.0]",inrae_1
68274,0877092cc,1024,1024,"[891.0, 434.0, 133.0, 77.0]",ethz_1
33828,9858d67dc,1024,1024,"[764, 736, 243, 113]",arvalis_1
10863,a245ab7f9,1024,1024,"[0.0, 163.0, 88.0, 71.0]",arvalis_1
104101,4b7c94e8f,1024,1024,"[729.0, 157.0, 41.0, 90.0]",ethz_1
65403,2d72a5f04,1024,1024,"[322.0, 126.0, 94.0, 162.0]",ethz_1
119877,e6cffbb3d,1024,1024,"[808.0, 86.0, 95.0, 69.0]",arvalis_3
9363,a7c24c3a8,1024,1024,"[160.0, 204.0, 49.0, 68.0]",arvalis_1
127373,b838eaf1d,1024,1024,"[705.0, 174.0, 44.0, 97.0]",rres_1
5648,a6a921e82,1024,1024,"[338.0, 441.0, 59.0, 158.0]",usask_1
139345,1443b3f7a,1024,1024,"[246.0, 880.0, 67.0, 67.0]",rres_1
22966,79a1d0dad,1024,1024,"[215.0, 191.0, 75.0, 82.0]",arvalis_1
105759,0bff84dd0,1024,1024,"[987.0, 856.0, 37.0, 27.0]",ethz_1
130789,9bc09acf1,1024,1024,"[190.0, 526.0, 68.0, 55.0]",rres_1
90175,9aa0487b0,1024,1024,"[109.0, 501.0, 94.0, 51.0]",ethz_1
64944,92f5a5ad3,1024,1024,"[565.0, 0.0, 63.0, 31.0]",ethz_1
71151,2c793443e,1024,1024,"[646.0, 668.0, 94.0, 76.0]",ethz_1
93536,5fab819b3,1024,1024,"[125.0, 267.0, 79.0, 36.0]",ethz_1
75861,f070c6f18,1024,1024,"[466.0, 117.0, 152.0, 50.0]",ethz_1
49871,181637e7b,1024,1024,"[1006, 927, 18, 57]",arvalis_1
49032,f87c3ecfe,1024,1024,"[0, 972, 39, 52]",arvalis_1
101324,17f1fa29e,1024,1024,"[992.0, 700.0, 32.0, 47.0]",ethz_1
44167,27bf608b8,1024,1024,"[879, 743, 57, 63]",arvalis_1
105404,036cbd683,1024,1024,"[787.0, 199.0, 51.0, 84.0]",ethz_1
137695,2d0fc19b8,1024,1024,"[273.0, 360.0, 70.0, 80.0]",rres_1
9243,a700357af,1024,1024,"[650.0, 574.0, 53.0, 110.0]",arvalis_1
24997,0e0a0483e,1024,1024,"[32.0, 524.0, 99.0, 77.0]",arvalis_1
113888,81eb8a758,1024,1024,"[179.0, 48.0, 77.0, 156.0]",arvalis_3
75567,82b734b58,1024,1024,"[552.0, 940.0, 78.0, 70.0]",ethz_1
23884,3eeb41f2a,1024,1024,"[942.0, 627.0, 63.0, 49.0]",arvalis_1
85958,58b3d8b22,1024,1024,"[542.0, 58.0, 75.0, 58.0]",ethz_1
16823,967c63659,1024,1024,"[553.0, 789.0, 70.0, 77.0]",arvalis_1
43312,35d6a4509,1024,1024,"[304.0, 934.0, 99.0, 65.0]",arvalis_1
21602,e92e52948,1024,1024,"[784.0, 227.0, 44.0, 56.0]",arvalis_1
32116,f04a71a47,1024,1024,"[157, 669, 76, 102]",arvalis_1
81321,897b97c11,1024,1024,"[0.0, 957.0, 72.0, 60.0]",ethz_1
122017,eb023ea4c,1024,1024,"[391.0, 837.0, 87.0, 64.0]",arvalis_3
3018,e734652d6,1024,1024,"[363.0, 175.0, 90.0, 143.0]",usask_1
49332,3e2e50976,1024,1024,"[529, 712, 41, 45]",arvalis_1
45918,f6d969b95,1024,1024,"[588, 698, 64, 55]",arvalis_1
14118,15cbc2623,1024,1024,"[818.0, 428.0, 55.0, 57.0]",arvalis_1
43311,35d6a4509,1024,1024,"[355.0, 837.0, 101.0, 112.0]",arvalis_1
61879,63a5a0d29,1024,1024,"[745.0, 927.0, 94.0, 65.0]",ethz_1
85738,a17a4335c,1024,1024,"[0.0, 602.0, 36.0, 61.0]",ethz_1
43626,56ace8298,1024,1024,"[929, 927, 83, 55]",arvalis_1
138621,5baa23af0,1024,1024,"[488.0, 305.0, 90.0, 72.0]",rres_1
64881,60870e668,1024,1024,"[780.0, 113.0, 151.0, 83.0]",ethz_1
116859,16501f9a1,1024,1024,"[566.0, 615.0, 151.0, 87.0]",arvalis_3
101657,465a8a521,1024,1024,"[27.0, 471.0, 56.0, 71.0]",ethz_1
81788,22c35fcbf,1024,1024,"[646.0, 2.0, 42.0, 116.0]",ethz_1
29316,c78072dbe,1024,1024,"[743, 597, 59, 57]",arvalis_1
9750,d7612c04a,1024,1024,"[580.0, 568.0, 64.0, 60.0]",arvalis_1
9313,4762899a8,1024,1024,"[931.0, 961.0, 62.0, 63.0]",arvalis_1
94534,5ba57fd72,1024,1024,"[951.0, 768.0, 40.0, 54.0]",ethz_1
55191,027086635,1024,1024,"[263.0, 642.0, 82.0, 92.0]",inrae_1
65746,b030ec7d3,1024,1024,"[147.0, 785.0, 147.0, 31.0]",ethz_1
125904,70bc24fa2,1024,1024,"[70.0, 508.0, 94.0, 83.0]",rres_1
3369,a90446700,1024,1024,"[768.0, 990.0, 89.0, 34.0]",usask_1
53379,d462add58,1024,1024,"[248.0, 2.0, 62.0, 68.0]",inrae_1
59265,077ba8cca,1024,1024,"[679.0, 623.0, 87.0, 51.0]",ethz_1
4710,6a2eac670,1024,1024,"[357.0, 115.0, 190.0, 187.0]",usask_1
135733,e30cd9270,1024,1024,"[220.0, 809.0, 92.0, 78.0]",rres_1
144155,f05647ed3,1024,1024,"[964.0, 347.0, 52.0, 112.0]",arvalis_2
30991,4aa477af5,1024,1024,"[9, 262, 111, 126]",arvalis_1
7074,f43b1b260,1024,1024,"[602, 952, 37, 72]",arvalis_1
112327,131708dfd,1024,1024,"[857.0, 814.0, 156.0, 66.0]",arvalis_3
77273,69b3074c4,1024,1024,"[149.0, 965.0, 85.0, 54.0]",ethz_1
54752,1a394df35,1024,1024,"[304.0, 332.0, 105.0, 105.0]",inrae_1
84405,fabd1d799,1024,1024,"[0.0, 757.0, 16.0, 49.0]",ethz_1
68256,0877092cc,1024,1024,"[765.0, 802.0, 66.0, 45.0]",ethz_1
55485,824121036,1024,1024,"[570.0, 506.0, 148.0, 98.0]",ethz_1
11608,4c24f7168,1024,1024,"[248.0, 876.0, 94.0, 71.0]",arvalis_1
5796,5a9be233e,1024,1024,"[839.0, 918.0, 185.0, 106.0]",usask_1
68088,6a82e6e98,1024,1024,"[984.0, 613.0, 40.0, 61.0]",ethz_1
100500,49a9d29b6,1024,1024,"[873.0, 446.0, 52.0, 86.0]",ethz_1
90227,9aa0487b0,1024,1024,"[1002.0, 484.0, 22.0, 65.0]",ethz_1
144591,6e43d71ec,1024,1024,"[322.0, 297.0, 88.0, 75.0]",arvalis_2
146259,ccb8097e3,1024,1024,"[104.0, 629.0, 98.0, 82.0]",arvalis_2
11482,ad94558cf,1024,1024,"[836.0, 631.0, 87.0, 55.0]",arvalis_1
45781,0b9624bd4,1024,1024,"[733, 137, 50, 45]",arvalis_1
121252,bd68a3064,1024,1024,"[931.0, 43.0, 36.0, 102.0]",arvalis_3
59295,077ba8cca,1024,1024,"[324.0, 329.0, 71.0, 31.0]",ethz_1
82349,9f528c76b,1024,1024,"[477.0, 931.0, 88.0, 53.0]",ethz_1
101946,722b46d6b,1024,1024,"[0.0, 0.0, 30.0, 27.0]",ethz_1
43040,4341d37a9,1024,1024,"[598, 187, 95, 56]",arvalis_1
44759,5f3d068f1,1024,1024,"[669, 281, 53, 110]",arvalis_1
59554,9a11f9b1d,1024,1024,"[507.0, 666.0, 109.0, 73.0]",ethz_1
6506,c8909d7a1,1024,1024,"[30.0, 456.0, 43.0, 50.0]",arvalis_1
138947,630b12b1a,1024,1024,"[402.0, 668.0, 100.0, 67.0]",rres_1
85994,58b3d8b22,1024,1024,"[42.0, 38.0, 81.0, 43.0]",ethz_1
97987,c6654ff53,1024,1024,"[759.0, 905.0, 48.0, 56.0]",ethz_1
32065,58bea1a2d,1024,1024,"[209, 809, 85, 92]",arvalis_1
2586,a332a2aeb,1024,1024,"[1.0, 258.0, 91.0, 99.0]",usask_1
76384,b9d5a380d,1024,1024,"[546.0, 985.0, 110.0, 36.0]",ethz_1
89492,6902bbaf2,1024,1024,"[222.0, 106.0, 76.0, 72.0]",ethz_1
124570,d39457b35,1024,1024,"[48.0, 714.0, 97.0, 99.0]",rres_1
130347,c223249af,1024,1024,"[389.0, 639.0, 62.0, 100.0]",rres_1
121617,d067ac2b1,1024,1024,"[593.0, 512.0, 126.0, 66.0]",arvalis_3
54576,b824c0e55,1024,1024,"[139.0, 202.0, 80.0, 74.0]",inrae_1
90273,d006084f3,1024,1024,"[0.0, 847.0, 43.0, 28.0]",ethz_1
70699,bc64c4252,1024,1024,"[737.0, 492.0, 71.0, 89.0]",ethz_1
87833,cd2578a38,1024,1024,"[255.0, 986.0, 57.0, 36.0]",ethz_1
142279,229716799,1024,1024,"[708.0, 189.0, 90.0, 82.0]",rres_1
3299,0a4408b37,1024,1024,"[286.0, 181.0, 93.0, 114.0]",usask_1
9949,ab026459d,1024,1024,"[680.0, 213.0, 55.0, 62.0]",arvalis_1
115983,7c2780e55,1024,1024,"[519.0, 599.0, 110.0, 76.0]",arvalis_3
75774,499bf6abd,1024,1024,"[241.0, 839.0, 119.0, 70.0]",ethz_1
35399,2e867b62b,1024,1024,"[670, 335, 104, 103]",arvalis_1
92782,a7e9ac14b,1024,1024,"[0.0, 805.0, 53.0, 37.0]",ethz_1
103946,8405c37aa,1024,1024,"[333.0, 107.0, 30.0, 59.0]",ethz_1
117813,d688932d4,1024,1024,"[1021.0, 816.0, 3.0, 87.0]",arvalis_3
64228,76be097e9,1024,1024,"[819.0, 158.0, 136.0, 68.0]",ethz_1
67010,598e8cea3,1024,1024,"[123.0, 362.0, 48.0, 38.0]",ethz_1
44366,f98dd1c09,1024,1024,"[150, 199, 84, 112]",arvalis_1
129371,56fd2d9c7,1024,1024,"[798.0, 131.0, 64.0, 67.0]",rres_1
129262,d4949ae24,1024,1024,"[527.0, 927.0, 64.0, 70.0]",rres_1
98209,86e843e5e,1024,1024,"[804.0, 500.0, 75.0, 55.0]",ethz_1
34119,b9d2dbd0f,1024,1024,"[137, 774, 87, 68]",arvalis_1
69737,27e4c01d7,1024,1024,"[232.0, 503.0, 53.0, 59.0]",ethz_1
115510,a30ad4024,1024,1024,"[573.0, 514.0, 282.0, 123.0]",arvalis_3
147106,da3cfa3d4,1024,1024,"[736.0, 916.0, 99.0, 100.0]",arvalis_2
120335,625311180,1024,1024,"[739.0, 778.0, 172.0, 97.0]",arvalis_3
70490,9b58d4c4e,1024,1024,"[76.0, 697.0, 98.0, 78.0]",ethz_1
51937,a4cc2650d,1024,1024,"[253.0, 2.0, 77.0, 56.0]",inrae_1
69920,f4f169106,1024,1024,"[641.0, 71.0, 72.0, 58.0]",ethz_1
59633,8224baba4,1024,1024,"[193.0, 244.0, 121.0, 70.0]",ethz_1
100438,faedfa626,1024,1024,"[862.0, 147.0, 89.0, 71.0]",ethz_1
22005,029e03e52,1024,1024,"[335.0, 384.0, 76.0, 64.0]",arvalis_1
146847,031ed396f,1024,1024,"[832.0, 606.0, 143.0, 77.0]",arvalis_2
144092,227971e53,1024,1024,"[0.0, 138.0, 66.0, 84.0]",arvalis_2
113549,d145202eb,1024,1024,"[634.0, 79.0, 65.0, 52.0]",arvalis_3
65444,2d72a5f04,1024,1024,"[751.0, 112.0, 95.0, 55.0]",ethz_1
12583,be9f01839,1024,1024,"[478.0, 384.0, 92.0, 93.0]",arvalis_1
5997,f121ee695,1024,1024,"[0, 0, 93, 93]",arvalis_1
79803,58c193340,1024,1024,"[252.0, 783.0, 74.0, 37.0]",ethz_1
59315,077ba8cca,1024,1024,"[110.0, 836.0, 78.0, 42.0]",ethz_1
136359,1a94773a1,1024,1024,"[69.0, 474.0, 71.0, 84.0]",rres_1
86786,b5487f037,1024,1024,"[32.0, 463.0, 90.0, 90.0]",ethz_1
10542,5cda6a08c,1024,1024,"[918.0, 662.0, 66.0, 69.0]",arvalis_1
38024,8f801ee53,1024,1024,"[590, 501, 38, 64]",arvalis_1
116392,013fd7d80,1024,1024,"[187.0, 938.0, 87.0, 77.0]",arvalis_3
65163,f27d2e19c,1024,1024,"[2.0, 23.0, 84.0, 108.0]",ethz_1
125303,ca56c6d41,1024,1024,"[0.0, 301.0, 42.0, 80.0]",rres_1
106866,f7fceadee,1024,1024,"[64.0, 71.0, 130.0, 105.0]",arvalis_3
111244,f02cb9a6a,1024,1024,"[481.0, 734.0, 82.0, 67.0]",arvalis_3
102205,fade0e053,1024,1024,"[825.0, 768.0, 52.0, 68.0]",ethz_1
75462,c08aa4a62,1024,1024,"[886.0, 484.0, 45.0, 59.0]",ethz_1
43217,2c3d40735,1024,1024,"[0, 229, 40, 49]",arvalis_1
107523,2889b72ef,1024,1024,"[732.0, 368.0, 64.0, 69.0]",arvalis_3
101122,ebaa9b7d6,1024,1024,"[567.0, 711.0, 50.0, 48.0]",ethz_1
1348,999d9d27d,1024,1024,"[0.0, 914.0, 84.0, 47.0]",usask_1
135841,c8927c5e1,1024,1024,"[758.0, 11.0, 59.0, 59.0]",rres_1
72619,0afdb91a2,1024,1024,"[574.0, 2.0, 79.0, 64.0]",ethz_1
44017,03ad2a35c,1024,1024,"[371, 206, 93, 97]",arvalis_1
18473,148075f03,1024,1024,"[619.0, 959.0, 106.0, 65.0]",arvalis_1
142121,7e73872ad,1024,1024,"[598.0, 195.0, 75.0, 142.0]",rres_1
31683,7aef54163,1024,1024,"[714, 232, 73, 114]",arvalis_1
54993,1d54a26d7,1024,1024,"[583.0, 494.0, 108.0, 64.0]",inrae_1
8134,0980aa079,1024,1024,"[810.0, 972.0, 56.0, 52.0]",arvalis_1
69987,2e1ed4321,1024,1024,"[349.0, 795.0, 164.0, 51.0]",ethz_1
82220,900d273d2,1024,1024,"[947.0, 81.0, 77.0, 81.0]",ethz_1
79517,307fa05aa,1024,1024,"[623.0, 479.0, 67.0, 83.0]",ethz_1
101301,17f1fa29e,1024,1024,"[80.0, 637.0, 86.0, 103.0]",ethz_1
20894,3ff643a64,1024,1024,"[582.0, 437.0, 95.0, 152.0]",arvalis_1
1903,695ae4a12,1024,1024,"[221.0, 977.0, 77.0, 47.0]",usask_1
34931,24fb4b33d,1024,1024,"[0, 755, 58, 101]",arvalis_1
10306,aa10c1bab,1024,1024,"[742.0, 650.0, 107.0, 92.0]",arvalis_1
145688,5f9151e33,1024,1024,"[532.0, 94.0, 210.0, 105.0]",arvalis_2
115676,2e0c19135,1024,1024,"[980.0, 455.0, 44.0, 72.0]",arvalis_3
82542,279a356f8,1024,1024,"[381.0, 927.0, 133.0, 51.0]",ethz_1
93141,9f1d83913,1024,1024,"[154.0, 988.0, 87.0, 33.0]",ethz_1
10362,b1341e5ff,1024,1024,"[768.0, 941.0, 80.0, 83.0]",arvalis_1
3085,e081e431a,1024,1024,"[851.0, 706.0, 146.0, 114.0]",usask_1
2566,713c56d36,1024,1024,"[365.0, 777.0, 201.0, 201.0]",usask_1
119128,b75c3bb71,1024,1024,"[25.0, 770.0, 72.0, 126.0]",arvalis_3
48823,a8cd65e4f,1024,1024,"[439, 244, 138, 98]",arvalis_1
12965,2072e9704,1024,1024,"[871.0, 534.0, 85.0, 56.0]",arvalis_1
51710,fb9e42d30,1024,1024,"[51.0, 281.0, 110.0, 106.0]",inrae_1
102151,c5fe7d000,1024,1024,"[473.0, 469.0, 60.0, 68.0]",ethz_1
88733,46630486d,1024,1024,"[921.0, 536.0, 52.0, 40.0]",ethz_1
145016,528621931,1024,1024,"[894.0, 406.0, 109.0, 82.0]",arvalis_2
96522,94f338c6d,1024,1024,"[119.0, 369.0, 85.0, 60.0]",ethz_1
28210,5d6ce1c78,1024,1024,"[492.0, 571.0, 91.0, 120.0]",arvalis_1
35112,962ccb192,1024,1024,"[602, 851, 150, 125]",arvalis_1
114850,e290bc809,1024,1024,"[914.0, 330.0, 64.0, 87.0]",arvalis_3
632,531acb360,1024,1024,"[806.0, 863.0, 102.0, 74.0]",usask_1
87050,b2672900e,1024,1024,"[359.0, 0.0, 66.0, 26.0]",ethz_1
115360,0dc9eb168,1024,1024,"[175.0, 0.0, 107.0, 24.0]",arvalis_3
121891,57c9b9982,1024,1024,"[0.0, 279.0, 51.0, 74.0]",arvalis_3
17091,483f5b46c,1024,1024,"[550.0, 186.0, 118.0, 61.0]",arvalis_1
56225,48fe9c634,1024,1024,"[722.0, 58.0, 71.0, 47.0]",ethz_1
97622,e90129be4,1024,1024,"[561.0, 43.0, 37.0, 53.0]",ethz_1
124559,42f5fe6a5,1024,1024,"[0.0, 134.0, 38.0, 66.0]",rres_1
10584,b6a159fd4,1024,1024,"[365.0, 269.0, 58.0, 101.0]",arvalis_1
39984,0bbb17b82,1024,1024,"[499, 841, 88, 67]",arvalis_1
59234,a7a86396e,1024,1024,"[0.0, 757.0, 45.0, 62.0]",ethz_1
63351,f1144b38d,1024,1024,"[331.0, 904.0, 93.0, 35.0]",ethz_1
5277,bd5cb3bc5,1024,1024,"[121.0, 30.0, 103.0, 96.0]",usask_1
35182,ed59f37d2,1024,1024,"[0, 247, 80, 109]",arvalis_1
112442,2c5b2cd57,1024,1024,"[442.0, 788.0, 110.0, 59.0]",arvalis_3
85696,d73cee5d1,1024,1024,"[120.0, 811.0, 79.0, 48.0]",ethz_1
55089,f9c4d2466,1024,1024,"[760.0, 821.0, 102.0, 85.0]",inrae_1
68009,1951b2916,1024,1024,"[511.0, 0.0, 72.0, 54.0]",ethz_1
105089,5d6935f10,1024,1024,"[644.0, 174.0, 35.0, 71.0]",ethz_1
13801,2443092e6,1024,1024,"[407.0, 967.0, 67.0, 57.0]",arvalis_1
13794,2443092e6,1024,1024,"[146.0, 617.0, 79.0, 69.0]",arvalis_1
29162,fd8b236e8,1024,1024,"[873, 635, 116, 66]",arvalis_1
70647,69041dcff,1024,1024,"[987.0, 719.0, 37.0, 31.0]",ethz_1
14240,36fb90706,1024,1024,"[434.0, 953.0, 104.0, 66.0]",arvalis_1
49496,655c1ffdd,1024,1024,"[833, 982, 51, 42]",arvalis_1
56364,6f1e9046d,1024,1024,"[748.0, 872.0, 106.0, 116.0]",ethz_1
107279,c9ade75be,1024,1024,"[350.0, 760.0, 72.0, 54.0]",arvalis_3
38369,116a6fceb,1024,1024,"[609, 740, 126, 171]",arvalis_1
104270,152d16ce7,1024,1024,"[8.0, 514.0, 99.0, 109.0]",ethz_1
101323,17f1fa29e,1024,1024,"[751.0, 677.0, 44.0, 42.0]",ethz_1
2680,19ecc4446,1024,1024,"[809.0, 595.0, 129.0, 74.0]",usask_1
22345,199350a76,1024,1024,"[529.0, 575.0, 61.0, 57.0]",arvalis_1
111309,bf90bf2ec,1024,1024,"[724.0, 796.0, 153.0, 64.0]",arvalis_3
103624,901ee2848,1024,1024,"[823.0, 856.0, 58.0, 58.0]",ethz_1
32448,7cb03cdc1,1024,1024,"[671, 651, 117, 122]",arvalis_1
119187,8ba166588,1024,1024,"[698.0, 279.0, 134.0, 130.0]",arvalis_3
74432,c02bfe3f2,1024,1024,"[701.0, 937.0, 71.0, 40.0]",ethz_1
53343,1772cb764,1024,1024,"[243.0, 225.0, 187.0, 133.0]",inrae_1
121023,2d06b68f0,1024,1024,"[217.0, 450.0, 103.0, 102.0]",arvalis_3
136777,3f6898489,1024,1024,"[213.0, 815.0, 76.0, 75.0]",rres_1
24749,ae5132628,1024,1024,"[387.0, 187.0, 56.0, 124.0]",arvalis_1
63352,f1144b38d,1024,1024,"[686.0, 494.0, 77.0, 63.0]",ethz_1
70653,69041dcff,1024,1024,"[618.0, 409.0, 42.0, 77.0]",ethz_1
85084,16daa81b4,1024,1024,"[687.0, 1008.0, 86.0, 16.0]",ethz_1
88525,f01ed3f24,1024,1024,"[405.0, 828.0, 27.0, 62.0]",ethz_1
130704,c7c9b4e72,1024,1024,"[21.0, 808.0, 150.0, 69.0]",rres_1
145026,528621931,1024,1024,"[741.0, 417.0, 94.0, 46.0]",arvalis_2
74396,83b801148,1024,1024,"[831.0, 0.0, 42.0, 40.0]",ethz_1
40506,6bb270e8d,1024,1024,"[862, 167, 93, 147]",arvalis_1
2647,311a6b1e4,1024,1024,"[83.0, 862.0, 65.0, 60.0]",usask_1
134291,787d3091c,1024,1024,"[676.0, 872.0, 112.0, 106.0]",rres_1
108708,5c64b986e,1024,1024,"[2.0, 949.0, 79.0, 75.0]",arvalis_3
68187,251ed33a8,1024,1024,"[800.0, 914.0, 85.0, 52.0]",ethz_1
48212,a61806345,1024,1024,"[132, 287, 137, 90]",arvalis_1
143398,a44b0ece4,1024,1024,"[408.0, 144.0, 62.0, 85.0]",rres_1
87114,dda3868c0,1024,1024,"[770.0, 151.0, 58.0, 72.0]",ethz_1
33739,458b7beb9,1024,1024,"[391, 797, 91, 96]",arvalis_1
69083,b79a35c8d,1024,1024,"[477.0, 255.0, 66.0, 52.0]",ethz_1
47721,218338312,1024,1024,"[461, 15, 117, 107]",arvalis_1
108181,b0daf69ce,1024,1024,"[657.0, 545.0, 70.0, 225.0]",arvalis_3
92084,2d65f77fb,1024,1024,"[861.0, 270.0, 68.0, 78.0]",ethz_1
135283,848e992bd,1024,1024,"[148.0, 178.0, 72.0, 81.0]",rres_1
2877,4d60c73db,1024,1024,"[672.0, 475.0, 124.0, 118.0]",usask_1
56354,6f1e9046d,1024,1024,"[398.0, 451.0, 126.0, 55.0]",ethz_1
26473,6c9cf179f,1024,1024,"[31.0, 614.0, 134.0, 73.0]",arvalis_1
50898,c9d1bc268,1024,1024,"[965, 258, 59, 91]",arvalis_1
14015,fb41c061c,1024,1024,"[501.0, 802.0, 140.0, 136.0]",arvalis_1
73251,af1f9ee99,1024,1024,"[88.0, 693.0, 99.0, 78.0]",ethz_1
27726,8c627af48,1024,1024,"[862.0, 793.0, 75.0, 86.0]",arvalis_1
89275,ad6eaaf54,1024,1024,"[569.0, 722.0, 109.0, 34.0]",ethz_1
60213,a20516192,1024,1024,"[99.0, 78.0, 123.0, 68.0]",ethz_1
16773,967c63659,1024,1024,"[141.0, 423.0, 56.0, 52.0]",arvalis_1
76782,edf1fad26,1024,1024,"[461.0, 46.0, 70.0, 49.0]",ethz_1
140129,12a15fe77,1024,1024,"[97.0, 130.0, 53.0, 69.0]",rres_1
37096,e3732d7b7,1024,1024,"[0, 858, 16, 78]",arvalis_1
39570,1f2b1a759,1024,1024,"[510, 214, 91, 81]",arvalis_1
133907,b899eec9f,1024,1024,"[206.0, 483.0, 83.0, 80.0]",rres_1
79455,e2a3ba358,1024,1024,"[905.0, 1.0, 48.0, 54.0]",ethz_1
120945,6e58d4ea0,1024,1024,"[901.0, 824.0, 123.0, 66.0]",arvalis_3
7706,74aa7fe9d,1024,1024,"[201.0, 23.0, 86.0, 46.0]",arvalis_1
68517,57a0bb1bd,1024,1024,"[0.0, 634.0, 22.0, 50.0]",ethz_1
144747,48bdfec34,1024,1024,"[17.0, 775.0, 66.0, 103.0]",arvalis_2
109461,13358081a,1024,1024,"[952.0, 84.0, 72.0, 118.0]",arvalis_3
94215,4a44057d7,1024,1024,"[402.0, 188.0, 81.0, 115.0]",ethz_1
59752,b70d3e890,1024,1024,"[126.0, 741.0, 118.0, 56.0]",ethz_1
94533,5ba57fd72,1024,1024,"[266.0, 141.0, 27.0, 71.0]",ethz_1
101577,625fca045,1024,1024,"[318.0, 779.0, 143.0, 131.0]",ethz_1
64682,f6a53d30e,1024,1024,"[106.0, 359.0, 70.0, 28.0]",ethz_1
118532,be2ce55d5,1024,1024,"[369.0, 852.0, 99.0, 129.0]",arvalis_3
84314,2474376a6,1024,1024,"[339.0, 42.0, 79.0, 61.0]",ethz_1
130608,6efc51980,1024,1024,"[497.0, 360.0, 76.0, 84.0]",rres_1
9434,9d8a3a164,1024,1024,"[604.0, 2.0, 99.0, 41.0]",arvalis_1
11407,59664f9a2,1024,1024,"[441.0, 972.0, 59.0, 49.0]",arvalis_1
133765,773c33268,1024,1024,"[0.0, 563.0, 39.0, 55.0]",rres_1
25264,f1ecbf9d4,1024,1024,"[960.0, 830.0, 63.0, 66.0]",arvalis_1
52149,c5ef2f9d2,1024,1024,"[145.0, 30.0, 118.0, 213.0]",inrae_1
51260,a1092f6d4,1024,1024,"[204, 0, 68, 124]",arvalis_1
16918,a8f992d8d,1024,1024,"[894.0, 0.0, 86.0, 130.0]",arvalis_1
115175,dc7f9cee6,1024,1024,"[92.0, 263.0, 84.0, 59.0]",arvalis_3
32177,3712db803,1024,1024,"[541, 671, 77, 234]",arvalis_1
141369,37bcaaeb6,1024,1024,"[951.0, 651.0, 73.0, 116.0]",rres_1
